Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
2015,December,12/01/2015,1000000,Total Wage and Salary,N,766700
2015,December,12/01/2015,60550000,Management of Companies and Enterprises,N,14700
2015,December,12/01/2015,43000000,"Transportation, Warehousing and Utilitie",N,27800
2015,December,12/01/2015,55520000,Finance and Insurance,N,20100
2015,December,12/01/2015,90920000,State Government,N,38900
2015,December,12/01/2015,0,Total Nonfarm,N,766200
2015,December,12/01/2015,30000000,Manufacturing,N,74000
2015,December,12/01/2015,41000000,Wholesale Trade,N,38700
2014,January,01/01/2014,65620000,Health Care and Social Assistance,N,95300
2014,January,01/01/2014,60560000,Administrative and Support and Waste Ser,N,35200
2014,January,01/01/2014,80000000,Other Services,N,24400
2014,January,01/01/2014,70000000,Leisure and Hospitality,N,61800
2014,January,01/01/2014,50000000,Information,N,13900
2014,January,01/01/2014,65000000,Educational and Health Services,N,110700
2014,January,01/01/2014,6000000,Goods Producing,N,100000
2014,January,01/01/2014,70710000,"Arts, Entertainment, and Recreation",N,8800
2014,January,01/01/2014,32000000,Nondurable Goods,N,21100
2014,January,01/01/2014,42000000,Retail Trade,N,68500
2014,January,01/01/2014,11000000,Total Farm,N,500
2014,January,01/01/2014,7000000,Service Providing,N,600700
2014,January,01/01/2014,55000000,Financial Activities,N,28300
2014,January,01/01/2014,90910000,Federal Government,N,9300
2014,January,01/01/2014,90930000,Local Government,N,69000
2014,January,01/01/2014,15000000,"Natural Resources, Mining and Constructi",N,34700
2014,January,01/01/2014,40000000,"Trade, Transportation and Utilities",N,129600
2014,January,01/01/2014,55530000,Real Estate and Rental and Leasing,N,9500
2014,January,01/01/2014,31000000,Durable Goods,N,44200
2014,January,01/01/2014,60000000,Professional and Business Services,N,117200
2014,January,01/01/2014,90000000,Government,N,114800
2014,January,01/01/2014,60540000,"Professional, Scientific and Technical S",N,63600
2014,January,01/01/2014,65610000,Educational Services,N,15400
2014,January,01/01/2014,70720000,Accommodation and Food Service,N,53000
2014,January,01/01/2014,1000000,Total Wage and Salary,N,701200
2014,January,01/01/2014,60550000,Management of Companies and Enterprises,N,18400
2014,January,01/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,24400
2014,January,01/01/2014,30000000,Manufacturing,N,65300
2014,January,01/01/2014,90920000,State Government,N,36500
2014,January,01/01/2014,0,Total Nonfarm,N,700700
2014,January,01/01/2014,41000000,Wholesale Trade,N,36700
2014,January,01/01/2014,55520000,Finance and Insurance,N,18800
2014,February,02/01/2014,32000000,Nondurable Goods,N,21100
2014,February,02/01/2014,70710000,"Arts, Entertainment, and Recreation",N,9000
2014,February,02/01/2014,6000000,Goods Producing,N,100500
2014,February,02/01/2014,65620000,Health Care and Social Assistance,N,95400
2014,February,02/01/2014,80000000,Other Services,N,24700
2014,February,02/01/2014,60560000,Administrative and Support and Waste Ser,N,36000
2014,February,02/01/2014,50000000,Information,N,14000
2014,February,02/01/2014,70000000,Leisure and Hospitality,N,63300
2014,February,02/01/2014,65000000,Educational and Health Services,N,111900
2014,February,02/01/2014,42000000,Retail Trade,N,67200
2014,February,02/01/2014,7000000,Service Providing,N,605600
2014,February,02/01/2014,11000000,Total Farm,N,500
2014,February,02/01/2014,90910000,Federal Government,N,9300
2014,February,02/01/2014,55000000,Financial Activities,N,28600
2014,February,02/01/2014,90930000,Local Government,N,69100
2014,February,02/01/2014,15000000,"Natural Resources, Mining and Constructi",N,35000
2014,February,02/01/2014,60540000,"Professional, Scientific and Technical S",N,63900
2014,February,02/01/2014,60000000,Professional and Business Services,N,118200
2014,February,02/01/2014,31000000,Durable Goods,N,44400
2014,February,02/01/2014,55530000,Real Estate and Rental and Leasing,N,9900
2014,February,02/01/2014,40000000,"Trade, Transportation and Utilities",N,128200
2014,February,02/01/2014,90000000,Government,N,116700
2014,February,02/01/2014,70720000,Accommodation and Food Service,N,54300
2014,February,02/01/2014,65610000,Educational Services,N,16500
2014,February,02/01/2014,1000000,Total Wage and Salary,N,706600
2014,February,02/01/2014,41000000,Wholesale Trade,N,36700
2014,February,02/01/2014,90920000,State Government,N,38300
2014,February,02/01/2014,30000000,Manufacturing,N,65500
2014,February,02/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,24300
2014,February,02/01/2014,60550000,Management of Companies and Enterprises,N,18300
2014,February,02/01/2014,0,Total Nonfarm,N,706100
2014,February,02/01/2014,55520000,Finance and Insurance,N,18700
2014,March,03/01/2014,6000000,Goods Producing,N,101100
2014,March,03/01/2014,70710000,"Arts, Entertainment, and Recreation",N,9100
2014,March,03/01/2014,32000000,Nondurable Goods,N,21100
2014,March,03/01/2014,65620000,Health Care and Social Assistance,N,95700
2014,March,03/01/2014,60560000,Administrative and Support and Waste Ser,N,37100
2014,March,03/01/2014,80000000,Other Services,N,24800
2014,March,03/01/2014,50000000,Information,N,14200
2014,March,03/01/2014,70000000,Leisure and Hospitality,N,64100
2014,March,03/01/2014,65000000,Educational and Health Services,N,112200
2014,March,03/01/2014,42000000,Retail Trade,N,67700
2014,March,03/01/2014,55000000,Financial Activities,N,28600
2014,March,03/01/2014,90910000,Federal Government,N,9300
2014,March,03/01/2014,90930000,Local Government,N,68700
2014,March,03/01/2014,7000000,Service Providing,N,609400
2014,March,03/01/2014,11000000,Total Farm,N,500
2014,March,03/01/2014,15000000,"Natural Resources, Mining and Constructi",N,35300
2014,March,03/01/2014,60540000,"Professional, Scientific and Technical S",N,64000
2014,March,03/01/2014,40000000,"Trade, Transportation and Utilities",N,129100
2014,March,03/01/2014,55530000,Real Estate and Rental and Leasing,N,9900
2014,March,03/01/2014,31000000,Durable Goods,N,44700
2014,March,03/01/2014,60000000,Professional and Business Services,N,119500
2014,March,03/01/2014,90000000,Government,N,116800
2014,March,03/01/2014,70720000,Accommodation and Food Service,N,55000
2014,March,03/01/2014,65610000,Educational Services,N,16500
2014,March,03/01/2014,1000000,Total Wage and Salary,N,711000
2014,March,03/01/2014,41000000,Wholesale Trade,N,36600
2014,March,03/01/2014,90920000,State Government,N,38800
2014,March,03/01/2014,60550000,Management of Companies and Enterprises,N,18400
2014,March,03/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,24900
2014,March,03/01/2014,30000000,Manufacturing,N,65800
2014,March,03/01/2014,0,Total Nonfarm,N,710500
2014,March,03/01/2014,55520000,Finance and Insurance,N,18700
2014,April,04/01/2014,70710000,"Arts, Entertainment, and Recreation",N,9800
2014,April,04/01/2014,6000000,Goods Producing,N,102000
2014,April,04/01/2014,70000000,Leisure and Hospitality,N,65300
2014,April,04/01/2014,65620000,Health Care and Social Assistance,N,95500
2014,April,04/01/2014,80000000,Other Services,N,25600
2014,April,04/01/2014,60560000,Administrative and Support and Waste Ser,N,37700
2014,April,04/01/2014,50000000,Information,N,14300
2014,April,04/01/2014,65000000,Educational and Health Services,N,112400
2014,April,04/01/2014,32000000,Nondurable Goods,N,21100
2014,April,04/01/2014,42000000,Retail Trade,N,67700
2014,April,04/01/2014,90910000,Federal Government,N,9300
2014,April,04/01/2014,55000000,Financial Activities,N,28700
2014,April,04/01/2014,90930000,Local Government,N,70200
2014,April,04/01/2014,7000000,Service Providing,N,614400
2014,April,04/01/2014,11000000,Total Farm,N,500
2014,April,04/01/2014,15000000,"Natural Resources, Mining and Constructi",N,35800
2014,April,04/01/2014,60540000,"Professional, Scientific and Technical S",N,64500
2014,April,04/01/2014,60000000,Professional and Business Services,N,120500
2014,April,04/01/2014,31000000,Durable Goods,N,45100
2014,April,04/01/2014,55530000,Real Estate and Rental and Leasing,N,9900
2014,April,04/01/2014,40000000,"Trade, Transportation and Utilities",N,129300
2014,April,04/01/2014,90000000,Government,N,118300
2014,April,04/01/2014,70720000,Accommodation and Food Service,N,55500
2014,April,04/01/2014,65610000,Educational Services,N,16900
2014,April,04/01/2014,1000000,Total Wage and Salary,N,716900
2014,April,04/01/2014,41000000,Wholesale Trade,N,36600
2014,April,04/01/2014,90920000,State Government,N,38800
2014,April,04/01/2014,30000000,Manufacturing,N,66200
2014,April,04/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,25000
2014,April,04/01/2014,60550000,Management of Companies and Enterprises,N,18300
2014,April,04/01/2014,0,Total Nonfarm,N,716400
2014,April,04/01/2014,55520000,Finance and Insurance,N,18800
2014,May,05/01/2014,6000000,Goods Producing,N,103300
2014,May,05/01/2014,70710000,"Arts, Entertainment, and Recreation",N,10200
2014,May,05/01/2014,65620000,Health Care and Social Assistance,N,95700
2014,May,05/01/2014,60560000,Administrative and Support and Waste Ser,N,38800
2014,May,05/01/2014,80000000,Other Services,N,25200
2014,May,05/01/2014,50000000,Information,N,14300
2014,May,05/01/2014,65000000,Educational and Health Services,N,112400
2014,May,05/01/2014,70000000,Leisure and Hospitality,N,66000
2014,May,05/01/2014,42000000,Retail Trade,N,67900
2014,May,05/01/2014,32000000,Nondurable Goods,N,21200
2014,May,05/01/2014,55000000,Financial Activities,N,28800
2014,May,05/01/2014,90910000,Federal Government,N,9100
2014,May,05/01/2014,90930000,Local Government,N,70800
2014,May,05/01/2014,7000000,Service Providing,N,617100
2014,May,05/01/2014,11000000,Total Farm,N,500
2014,May,05/01/2014,15000000,"Natural Resources, Mining and Constructi",N,36800
2014,May,05/01/2014,60540000,"Professional, Scientific and Technical S",N,64400
2014,May,05/01/2014,40000000,"Trade, Transportation and Utilities",N,130000
2014,May,05/01/2014,55530000,Real Estate and Rental and Leasing,N,10000
2014,May,05/01/2014,31000000,Durable Goods,N,45300
2014,May,05/01/2014,60000000,Professional and Business Services,N,121500
2014,May,05/01/2014,90000000,Government,N,118900
2014,May,05/01/2014,70720000,Accommodation and Food Service,N,55800
2014,May,05/01/2014,65610000,Educational Services,N,16700
2014,May,05/01/2014,1000000,Total Wage and Salary,N,720900
2014,May,05/01/2014,90920000,State Government,N,39000
2014,May,05/01/2014,30000000,Manufacturing,N,66500
2014,May,05/01/2014,60550000,Management of Companies and Enterprises,N,18300
2014,May,05/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,25200
2014,May,05/01/2014,0,Total Nonfarm,N,720400
2014,May,05/01/2014,41000000,Wholesale Trade,N,36900
2014,May,05/01/2014,55520000,Finance and Insurance,N,18800
2014,June,06/01/2014,70710000,"Arts, Entertainment, and Recreation",N,10200
2014,June,06/01/2014,6000000,Goods Producing,N,105000
2014,June,06/01/2014,65620000,Health Care and Social Assistance,N,95600
2014,June,06/01/2014,80000000,Other Services,N,25500
2014,June,06/01/2014,60560000,Administrative and Support and Waste Ser,N,38500
2014,June,06/01/2014,50000000,Information,N,14600
2014,June,06/01/2014,65000000,Educational and Health Services,N,112100
2014,June,06/01/2014,70000000,Leisure and Hospitality,N,66600
2014,June,06/01/2014,32000000,Nondurable Goods,N,21100
2014,June,06/01/2014,42000000,Retail Trade,N,68400
2014,June,06/01/2014,90910000,Federal Government,N,9200
2014,June,06/01/2014,55000000,Financial Activities,N,28900
2014,June,06/01/2014,90930000,Local Government,N,71800
2014,June,06/01/2014,7000000,Service Providing,N,617600
2014,June,06/01/2014,11000000,Total Farm,N,600
2014,June,06/01/2014,15000000,"Natural Resources, Mining and Constructi",N,38000
2014,June,06/01/2014,60540000,"Professional, Scientific and Technical S",N,64600
2014,June,06/01/2014,60000000,Professional and Business Services,N,121300
2014,June,06/01/2014,31000000,Durable Goods,N,45900
2014,June,06/01/2014,55530000,Real Estate and Rental and Leasing,N,10100
2014,June,06/01/2014,40000000,"Trade, Transportation and Utilities",N,130400
2014,June,06/01/2014,90000000,Government,N,118200
2014,June,06/01/2014,65610000,Educational Services,N,16500
2014,June,06/01/2014,70720000,Accommodation and Food Service,N,56400
2014,June,06/01/2014,1000000,Total Wage and Salary,N,723200
2014,June,06/01/2014,41000000,Wholesale Trade,N,36900
2014,June,06/01/2014,90920000,State Government,N,37200
2014,June,06/01/2014,30000000,Manufacturing,N,67000
2014,June,06/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,25100
2014,June,06/01/2014,60550000,Management of Companies and Enterprises,N,18200
2014,June,06/01/2014,0,Total Nonfarm,N,722600
2014,June,06/01/2014,55520000,Finance and Insurance,N,18800
2014,July,07/01/2014,65620000,Health Care and Social Assistance,N,94500
2014,July,07/01/2014,60560000,Administrative and Support and Waste Ser,N,37600
2014,July,07/01/2014,80000000,Other Services,N,25100
2014,July,07/01/2014,50000000,Information,N,14800
2014,July,07/01/2014,65000000,Educational and Health Services,N,109500
2014,July,07/01/2014,70000000,Leisure and Hospitality,N,66400
2014,July,07/01/2014,6000000,Goods Producing,N,106700
2014,July,07/01/2014,70710000,"Arts, Entertainment, and Recreation",N,10300
2014,July,07/01/2014,42000000,Retail Trade,N,68200
2014,July,07/01/2014,32000000,Nondurable Goods,N,21400
2014,July,07/01/2014,55000000,Financial Activities,N,29100
2014,July,07/01/2014,90910000,Federal Government,N,9300
2014,July,07/01/2014,90930000,Local Government,N,68900
2014,July,07/01/2014,7000000,Service Providing,N,610300
2014,July,07/01/2014,11000000,Total Farm,N,500
2014,July,07/01/2014,15000000,"Natural Resources, Mining and Constructi",N,39000
2014,July,07/01/2014,31000000,Durable Goods,N,46300
2014,July,07/01/2014,40000000,"Trade, Transportation and Utilities",N,130700
2014,July,07/01/2014,55530000,Real Estate and Rental and Leasing,N,10000
2014,July,07/01/2014,90000000,Government,N,115200
2014,July,07/01/2014,60000000,Professional and Business Services,N,119500
2014,July,07/01/2014,60540000,"Professional, Scientific and Technical S",N,63800
2014,July,07/01/2014,65610000,Educational Services,N,15000
2014,July,07/01/2014,70720000,Accommodation and Food Service,N,56100
2014,July,07/01/2014,1000000,Total Wage and Salary,N,717500
2014,July,07/01/2014,30000000,Manufacturing,N,67700
2014,July,07/01/2014,60550000,Management of Companies and Enterprises,N,18100
2014,July,07/01/2014,43000000,"Transportation, Warehousing and Utilitie",N,25500
2014,July,07/01/2014,90920000,State Government,N,37000
2014,July,07/01/2014,0,Total Nonfarm,N,717000
2014,July,07/01/2014,41000000,Wholesale Trade,N,37000
2014,July,07/01/2014,55520000,Finance and Insurance,N,19100
2014,August,08/01/2014,65620000,Health Care and Social Assistance,N,95400
2014,August,08/01/2014,80000000,Other Services,N,24900
2014,August,08/01/2014,60560000,Administrative and Support and Waste Ser,N,38700
2014,August,08/01/2014,50000000,Information,N,15000
2014,August,08/01/2014,65000000,Educational and Health Services,N,109900
2014,August,08/01/2014,70000000,Leisure and Hospitality,N,67200
